yahoo_ticker,pe_ratio,roe,debt_to_equity,revenue_growth,momentum_3m,momentum_6m,momentum_12m,rsi,dist_sma200,z_pe_ratio,z_roe,z_debt_to_equity,z_revenue_growth,z_momentum_3m,z_momentum_6m,z_momentum_12m,z_rsi,z_dist_sma200,z_pe_ratio_adj,z_debt_to_equity_adj,n_factores_disponibles,score,factores_faltantes,score_ajustado,nombre,sector,pais
UCG.MI,11.364512,0.16984,,0.064,0.2758728820882643,0.16253444685011065,0.48429512875180225,61.100693659159425,0.20269393641711764,-0.6445387848458208,0.06588951231095566,,-0.059678117724865254,1.8238347330122804,0.3490774372805552,0.5984415016414822,0.615203621979402,1.005737107349852,0.6445387848458208,,8,0.6303805725869354,1,0.5803805725869353,UNICREDIT,Financieros,Italia
MC.PA,21.891582,0.16236,53.342,-0.047,0.023898478995457273,-0.18321886640461937,0.004207605593898656,48.92396033037781,-0.10139942026461413,-0.11338101474519256,0.0301640901932973,-0.15370777277094227,-0.43200415407968545,-0.11741469949126755,-0.9782720755923963,-0.3888865553770482,-0.26514179741293503,-1.0916078057828982,0.11338101474519256,0.15370777277094227,9,-0.3306749122251998,0,-0.3306749122251998,LVMH,Consumo discrecional,Francia
SAF.PA,18.79511,0.55648,34.448,0.125,0.17325124816233628,0.069729033965378,0.17959316443294293,29.0064228748833,0.06554651385937582,-0.269617760838743,1.9125308502215779,-0.1899908389988712,0.1449334878394954,1.0332219319655003,-0.007203225440867963,-0.028195900684261314,-1.7051267581638454,0.05982545643601365,0.269617760838743,0.1899908389988712,9,0.20773271577902525,0,0.20773271577902525,SAFRAN SA,Industriales,Francia
ULVR.L,20.325891,0.30955,160.789,,0.029552709641045505,-0.09388758157439936,-0.07706428548491306,46.23064495367807,-0.061398277569509774,-0.1923801037819923,0.7331620690032095,0.05262792199947586,,-0.0738536397277901,-0.6353286160271964,-0.5560269504892802,-0.4598613326804289,-0.8157182103423727,0.1923801037819923,-0.05262792199947586,8,-0.20848431231016779,1,-0.2584843123101678,UNILEVER PLC,Productos básicos de consumo,Reino Unido
AIR.PA,30.742496,0.19748,55.655,-0.066,0.15449568959181104,-0.04364065060487099,0.09726579579882588,44.0766449407348,0.03523160514472967,0.33320400307956133,0.19790163361203572,-0.1492660064861323,-0.49573563778006013,0.8887262332579257,-0.4424302784294094,-0.19750694709159788,-0.6155898021775416,-0.14925776813206307,-0.33320400307956133,0.1492660064861323,9,-0.11087006259268219,0,-0.11087006259268219,AIRBUS GROUP,Industriales,Francia
CFR.SW,36.524956,0.14961,55.981,0.042,0.26371504161140646,0.26209543797906165,0.3919647836219988,69.17902294365528,0.21848607058255376,0.6249659614683705,-0.030731515689075072,-0.14863997284633634,-0.13347246727266746,1.7301688660175438,0.7312928145741334,0.4085587493024343,1.1992453341469207,1.1146561334700207,-0.6249659614683705,0.14863997284633634,9,0.5048213251030307,0,0.5048213251030307,COMPAGNIE FINANCIERE RICHEMONT SA,Consumo discrecional,Suiza
BATS.L,13.194842,0.15824,72.842,0.001,0.0062761874372043724,0.0003724050982032434,0.11048589390387753,47.42039022750259,-0.00030873775638196044,-0.5521869717251441,0.010486451272875754,-0.11626097529848466,-0.2709983005208443,-0.2531795353911688,-0.2734638338346042,-0.1703190424991223,-0.3738459150988161,-0.3943810362232338,0.5521869717251441,0.11626097529848466,9,-0.11747258503014277,0,-0.11747258503014277,BRITISH AMERICAN TOBACCO,Productos básicos de consumo,Reino Unido
AI.PA,31.920433,0.13357,50.657,-0.034,0.05624280393933434,0.26225048440048315,0.15578849544027262,50.569482943897476,0.13764372219637577,0.3926384316754597,-0.10734057595207522,-0.15886390873061143,-0.388398402074166,0.13177093869788425,0.7318880389264592,-0.07715159407513528,-0.14617489091967334,0.5570829921043783,-0.3926384316754597,0.15886390873061143,9,0.0519891093069804,0,0.0519891093069804,LAIR LIQUIDE SOCIETE ANONYME POUR,Materials,Francia
BNP.PA,9.920754,0.09575,,0.093,0.19485387242594432,0.22136104527235534,0.41488996149733914,61.1656402090547,0.2429218465090517,-0.7173855769584355,-0.28797365944002196,,0.03759625213360128,1.1996518612661784,0.5749131813395343,0.45570571779596725,0.6198990847247754,1.2831907272445613,0.7173855769584355,,8,0.5750460927528789,1,0.5250460927528788,BNP PARIBAS SA,Financieros,Francia
ZURN.SW,16.123625,0.25221002,58.818,0.095,0.09513662276050061,0.14578660017452716,0.17176160758167258,64.30972902101496,0.12384518949490331,-0.40441120435695627,0.4592991024633576,-0.14319194390124085,0.044304829365219664,0.4314148818434734,0.28478233069938197,-0.044301955177270314,0.8472083399278586,0.4619139207181247,0.40441120435695627,0.14319194390124085,9,0.3369138442331492,0,0.3369138442331492,ZURICH INSURANCE GROUP AG,Financieros,Suiza
BP..L,,,,,0.061018316952521356,0.1860885913906567,0.2961731390700688,59.99679738122145,0.10917467933374425,,,,,0.16856222310207078,0.43950197143100317,0.21155763235618205,0.5353948583703704,0.3607307834233082,,,5,0.34314949373658693,4,0.14314949373658692,BP PLC,Energía,Reino Unido
