yahoo_ticker,momentum_3m,momentum_6m,momentum_12m,rsi,dist_sma200
FBK.MI,0.12819662996685577,0.08922347156335575,0.32093545076358265,69.40506976136004,0.14755448637752977
INF.L,0.006750049905408728,-0.11862549601845795,-0.06450078558321848,29.739560862189123,-0.06460653429386765
EDP.LS,0.04765294435740253,0.1269981362420345,0.23843356498388513,52.366871626954875,0.09303477990349207
DSY.PA,-0.056506719768466995,-0.23241563278351085,-0.3896441495711491,43.6079514667059,-0.1394427344780257
STMN.SW,0.10765446151382019,0.026898171586371866,-0.04547933340818322,28.096526537189206,0.07395194678757444
BG.VI,0.19045994513282571,0.3265867750324314,0.6880479795531789,42.948723591764555,0.3146336622100099
TIT.MI,0.16237496386886074,0.33182916949069785,0.8892171758584213,20.53229319518539,0.24592885816843602
TEF.MC,-0.05286751242646526,0.11353230672939696,-0.1704015835846644,57.59717671718397,-0.012520147125543946
BOL.ST,-0.098099447814881,-0.17305390521003416,0.6306601364204427,29.9875227978157,-0.08192973129205805
NESTE.HE,0.325450849041502,0.6785811480070396,1.5470784928870902,84.65406122176256,0.4380628987517814
KRZ.IR,0.2148148148148148,0.12721420176727127,-0.07105033183799447,48.771937151022684,0.10411213170808264
IAG.L,-0.011692781659582763,-0.11092516695391297,-0.005495456635939533,39.71256108381472,-0.08684166028816631
SHL.DE,-0.03808737003304585,-0.1967415816310264,-0.23835493677591113,50.93457083183549,-0.12966968787615762
EN.PA,-0.05107610308923516,0.10065117290423808,0.2851337530738671,51.79154106329416,0.04767556119187044
RTO.L,-0.0026109415724134832,0.033202820429855784,0.33917955013853396,58.99037271588965,0.10547514991766005
PST.MI,0.2777846584651238,0.28299066966855047,0.5746782416164318,19.26227778203352,0.2338232716634605
ELE.MC,0.07483829485253257,0.3629683351743802,0.650453270729384,73.57268787683029,0.2246973124116105
SGRO.L,-0.01636103749779616,-0.04383278867521723,0.06848846995455316,21.313411457276644,-0.053740981584174286
RI.PA,-0.012465790666482901,-0.15107158998603043,-0.3313789565900789,59.86754167175081,-0.09702849759166132
LOGN.SW,0.09627332503788044,0.16887413489059422,0.11708328353728592,74.87308157972831,0.03940017514924721
SRG.MI,-0.06759044303096473,0.11508712290260803,0.25500768680191177,48.18184248342457,0.05173632492475844
CCH.L,0.03429261740438583,0.1087404038745794,0.08475858405740344,42.02468083424216,0.036879526928408346
UPM.HE,-0.10895978825388986,0.03669736983001992,0.07730508412846171,63.953475477631855,-0.026449060115302347
KNIN.SW,0.13799746694853043,0.2129706961422959,0.2530167214363095,64.4518119165482,0.2209803842989937
CLNX.MC,-0.14474560178479778,-0.04151369851149944,-0.22621457112873755,38.27934470278367,-0.10981230986816914
SCHP.SW,-0.05743742913455585,-0.12749006926215745,-0.12224444703943249,35.02538228336759,-0.07669646392206497
UU..L,-0.02718596714856636,-0.030391867912778814,0.16566622404811926,77.24733379223954,0.034178461180614184
KRX.IR,-0.054171929491855786,0.0752575211669777,0.022506734682327556,41.51515796054177,0.011177517828368178
FGR.PA,-0.08011031959324799,0.04584504142975154,0.08789352071674328,41.10576279417632,0.0016062897528472675
SN..L,0.018197958277851756,-0.12862281544196397,-0.1473324647148705,60.93252755754967,-0.04587643917038242
ENX.PA,0.03157923837109866,0.2343320978992065,0.02174803851407736,65.46389806512505,0.114737804165298
SY1.DE,0.2023323253726781,0.21781022800404615,-0.002864960395751903,42.15976005801042,0.17186494938139774
SOON.SW,0.10961762898214089,-0.05588290494366832,-0.10555168320411834,57.184766086280604,0.020868843634889167
CARL B.CO,0.16211524401562238,0.12670909396616747,0.07442621726723941,52.801374068345865,0.12024128763100528
HEN3.DE,0.18799946425094016,0.06807930724500766,0.12190327370545884,51.62036342058277,0.07815599885254554
URW.PA,0.03688354128056037,0.18970785829334647,0.31497066143637475,62.13591873438011,0.11219401786264704
SPSN.SW,-0.025792189231477636,0.0849669151085981,0.17616428447891308,55.844162278116045,0.051787597926953755
MONC.MI,-0.029958744110520796,0.07040379301315847,0.06185428028101869,51.61289613739942,-0.007866567672451641
AGS.BR,0.07640441622427585,0.23877727931816994,0.2845547201021239,56.800012695358994,0.16259292079026055
