yahoo_ticker,pe_ratio,roe,debt_to_equity,revenue_growth,momentum_3m,momentum_6m,momentum_12m,rsi,dist_sma200,z_pe_ratio,z_roe,z_debt_to_equity,z_revenue_growth,z_momentum_3m,z_momentum_6m,z_momentum_12m,z_rsi,z_dist_sma200,z_pe_ratio_adj,z_debt_to_equity_adj,n_factores_disponibles,score,factores_faltantes,score_ajustado,nombre,sector,pais
SOI.PA,,-0.15201999,46.727,-0.346,-0.1043151526863019,2.3513514961037933,1.3401962044696472,35.75178349565353,0.3944294864874531,,-1.47135433869644,-0.1664108786827529,-1.4349364502066335,-1.0618238030988585,3.0,2.2609511953073005,-1.2208880709441712,2.245040545515359,,0.1664108786827529,8,0.3104249945699136,1,0.2604249945699136,SOITEC SA,Tecnología de la Información,Francia
SCYR.MC,39.716667,0.11304,415.893,0.054,0.0251051127433208,0.2234294639973002,0.3661980917836691,58.13954348004211,0.1467447704333013,0.7860081220662999,-0.2053944417375735,0.5425165282771081,-0.0932210038829571,-0.1000492148416423,0.5374735764586719,0.3231562680196967,0.385839821422386,0.5850444058020386,-0.7860081220662999,-0.5425165282771081,9,0.0115916400996902,0,0.0115916400996902,SACYR SA,Industriales,España
AAF.L,23.94286,0.25962,183.83,0.325,-0.0056305977318134,-0.0194336190866276,0.8114143213707354,51.02223301650933,0.0675581411711907,-0.0098809669316529,0.4946901002418881,0.0968746738232141,0.8157912110013336,-0.3284587702453905,-0.3651660127708775,1.2089256961151713,-0.1249563121954798,0.0543314050722138,0.0098809669316529,-0.0968746738232141,9,0.1853515122585886,0,0.1853515122585886,AIRTEL AFRICA PLC,Comunicación,Reino Unido
QQ..L,,,,,,,,,,,,,,,,,,,,,0,,9,,QINETIQ GROUP PLC,Industriales,Reino Unido
VATN.SW,16.68699,0.05617,,0.009,-0.0707758750141723,0.0772421148480471,0.3068995627884381,61.97182493203383,0.0822816979978549,-0.3759858498040992,-0.4770127246027119,,-0.2441639915943708,-0.8125798004963605,-0.0058551465034677,0.2051802810173249,0.6608755331062616,0.1530094659735115,0.3759858498040992,,8,-0.0180700666619641,1,-0.0680700666619641,VALIANT HOLDING AG,Financieros,Suiza
RUI.PA,10.90604,0.10582,75.455,-0.014,0.0041914782194827,0.02629454543111,0.2244152101937833,74.17584404165359,0.0233591062921976,-0.6676716190697378,-0.2398780711078267,-0.1112431044371753,-0.3213126297579821,-0.2554669322010936,-0.1952099572338241,0.0410754866068487,1.5367352848667757,-0.241892877342297,0.6676716190697378,0.1112431044371753,9,0.1225516697041682,0,0.1225516697041682,RUBIS,Servicios,Francia
AKER.OL,3.2857442,0.45133,63.644,3.605,0.2312065564576382,0.5899283915684554,1.0846285639314832,57.54189944134078,0.325284171019971,-1.05216410602339,1.4103212064151898,-0.1339243416139546,3.0,1.431574372156383,1.8996256056395555,1.7524926357234352,0.3429480203955026,1.7816249638684667,1.05216410602339,0.1339243416139546,9,1.4227416946484308,0,1.4227416946484308,AKER,Industriales,Noruega
GRF.MC,15.688523,0.061329998,123.219,-0.048,0.0791514739343151,-0.1130940975416261,-0.2062107307597778,73.15342188699077,-0.0443752016113707,-0.426364873144788,-0.4523679242449213,-0.0195195744641258,-0.4353584426954947,0.3015912593817367,-0.7132701985785131,-0.8156661775397815,1.4633579485537282,-0.695851811253642,0.426364873144788,0.0195195744641258,9,-0.1001867665297748,0,-0.1001867665297748,GRIFOLS SA CLASS A,Cuidado de la Salud,España
NEXI.MI,,-0.37398997,95.862,0.035,0.1956677036150456,0.1823997142637701,-0.106513417716395,72.68042022635514,0.1942750481016,,-2.5315109206413866,-0.0720545507951013,-0.1569524875833318,1.1674707138432636,0.3849799328163963,-0.6173157444502281,1.4294114991631273,0.9035948545573342,,0.0720545507951013,8,0.0814665498125345,1,0.0314665498125345,NEXI,Financieros,Italia
FDJU.PA,24.021053,0.16254999,232.448,0.106,0.0197197057193871,0.0951215303918657,-0.177754140883541,71.68138530769049,0.0125435851098003,-0.0059356317607575,0.0310715063628339,0.1902381814906985,0.0812020041391207,-0.1400703630431801,0.0605965681713383,-0.7590510416459261,1.3577126212769086,-0.3143790755130466,0.0059356317607575,-0.1902381814906985,9,0.0147532966686786,0,0.0147532966686786,FDJ UNITED,Consumo discrecional,Francia
